135,NJ,195,324,1322,FAKE_DATA,0.0,0.0
136,NH,231,118,960,FAKE_DATA,0.0,0.0
137,NC,172,970,1122,FAKE_DATA,0.0,0.0
138,NM,328,70,1084,FAKE_DATA,0.0,0.0
139,NJ,677,987,1009,FAKE_DATA,0.0,0.0
140,NC,208,728,948,FAKE_DATA,0.0,0.0
141,NN,344,564,1053,FAKE_DATA,0.0,0.0
142,NG,656,225,1159,FAKE_DATA,0.0,0.0
143,NH,616,775,1082,FAKE_DATA,0.0,0.0
144,NN,466,759,1328,FAKE_DATA,0.0,0.0
145,NO,901,628,1049,FAKE_DATA,0.0,0.0
146,NG,68,752,1184,FAKE_DATA,0.0,0.0
147,NJ,757,341,1328,FAKE_DATA,0.0,0.0
148,NM,403,816,1244,FAKE_DATA,0.0,0.0
149,NH,17,521,1071,FAKE_DATA,0.0,0.0
150,NN,536,114,996,FAKE_DATA,0.0,0.0
151,NO,22,681,989,FAKE_DATA,0.0,0.0
152,NJ,150,621,1086,FAKE_DATA,0.0,0.0
153,NJ,901,661,923,FAKE_DATA,0.0,0.0
154,NG,624,369,970,FAKE_DATA,0.0,0.0
155,NJ,2,240,1249,FAKE_DATA,0.0,0.0
156,NM,750,643,1320,FAKE_DATA,0.0,0.0
157,NC,933,189,1227,FAKE_DATA,0.0,0.0
158,NJ,438,139,994,FAKE_DATA,0.0,0.0
159,NN,190,754,1073,FAKE_DATA,0.0,0.0
160,NG,665,318,1176,FAKE_DATA,0.0,0.0
161,NO,150,676,960,FAKE_DATA,0.0,0.0
162,NN,561,646,1000,FAKE_DATA,0.0,0.0
163,NN,141,793,1139,FAKE_DATA,0.0,0.0
164,NG,911,406,1314,FAKE_DATA,0.0,0.0
165,NC,718,60,998,FAKE_DATA,0.0,0.0
166,NN,893,749,1225,FAKE_DATA,0.0,0.0
167,NJ,947,140,1088,FAKE_DATA,0.0,0.0
168,NC,641,734,938,FAKE_DATA,0.0,0.0
169,NO,295,666,936,FAKE_DATA,0.0,0.0
170,NO,450,77,1083,FAKE_DATA,0.0,0.0
171,NH,797,695,1164,FAKE_DATA,0.0,0.0
172,NH,431,150,1200,FAKE_DATA,0.0,0.0
173,NH,97,539,1044,FAKE_DATA,0.0,0.0
174,NJ,663,605,1176,FAKE_DATA,0.0,0.0
175,NC,878,298,1201,FAKE_DATA,0.0,0.0
176,NN,749,66,1054,FAKE_DATA,0.0,0.0
177,NJ,17,536,1037,FAKE_DATA,0.0,0.0
178,NM,962,335,1331,FAKE_DATA,0.0,0.0
179,NO,902,500,1036,FAKE_DATA,0.0,0.0
180,NN,344,171,1192,FAKE_DATA,0.0,0.0
181,NN,167,925,1279,FAKE_DATA,0.0,0.0
182,NM,134,934,1006,FAKE_DATA,0.0,0.0
183,NC,498,849,1227,FAKE_DATA,0.0,0.0
184,NJ,512,508,994,FAKE_DATA,0.0,0.0
185,NM,761,369,991,FAKE_DATA,0.0,0.0
186,NJ,348,236,1221,FAKE_DATA,0.0,0.0
187,NC,792,117,1045,FAKE_DATA,0.0,0.0
188,NG,25,992,920,FAKE_DATA,0.0,0.0
189,NC,439,23,1106,FAKE_DATA,0.0,0.0
190,NG,249,406,1324,FAKE_DATA,0.0,0.0
191,NO,390,331,1005,FAKE_DATA,0.0,0.0
192,NM,796,462,1134,FAKE_DATA,0.0,0.0
193,NG,634,244,1173,FAKE_DATA,0.0,0.0
194,NN,103,913,918,FAKE_DATA,0.0,0.0
195,NO,487,329,994,FAKE_DATA,0.0,0.0
196,NM,986,322,1185,FAKE_DATA,0.0,0.0
197,NG,220,943,1248,FAKE_DATA,0.0,0.0
198,NM,374,627,1003,FAKE_DATA,0.0,0.0
199,NH,42,125,998,FAKE_DATA,0.0,0.0
200,NG,471,511,1086,FAKE_DATA,0.0,0.0
201,NJ,294,33,1259,FAKE_DATA,0.0,0.0
202,NC,87,45,1067,FAKE_DATA,0.0,0.0
203,NC,724,541,1277,FAKE_DATA,0.0,0.0
204,NO,33,958,1168,FAKE_DATA,0.0,0.0
205,NC,937,579,1123,FAKE_DATA,0.0,0.0
206,NG,491,810,1347,FAKE_DATA,0.0,0.0
207,NM,380,818,1117,FAKE_DATA,0.0,0.0
208,NC,820,882,1241,FAKE_DATA,0.0,0.0
209,NN,255,59,1020,FAKE_DATA,0.0,0.0
210,NJ,153,461,996,FAKE_DATA,0.0,0.0
211,NM,421,121,1178,FAKE_DATA,0.0,0.0
212,NM,197,515,1148,FAKE_DATA,0.0,0.0
213,NN,557,291,1029,FAKE_DATA,0.0,0.0
214,NM,988,748,1122,FAKE_DATA,0.0,0.0
215,NH,419,82,1004,FAKE_DATA,0.0,0.0
216,NM,990,901,1087,FAKE_DATA,0.0,0.0
217,NN,197,122,937,FAKE_DATA,0.0,0.0
218,NJ,333,382,1325,FAKE_DATA,0.0,0.0
219,NM,970,492,1055,FAKE_DATA,0.0,0.0
220,NG,25,977,1143,FAKE_DATA,0.0,0.0
221,NC,272,985,938,FAKE_DATA,0.0,0.0
222,NG,748,433,1071,FAKE_DATA,0.0,0.0
223,NM,152,213,1284,FAKE_DATA,0.0,0.0
224,NJ,106,98,943,FAKE_DATA,0.0,0.0
225,NN,83,368,1029,FAKE_DATA,0.0,0.0
226,NN,810,151,1169,FAKE_DATA,0.0,0.0
227,NJ,389,232,1323,FAKE_DATA,0.0,0.0
228,NM,857,66,928,FAKE_DATA,0.0,0.0
229,NH,783,468,1096,FAKE_DATA,0.0,0.0
230,NM,433,787,1252,FAKE_DATA,0.0,0.0
231,NH,197,66,1044,FAKE_DATA,0.0,0.0
232,NO,133,842,1220,FAKE_DATA,0.0,0.0
233,NJ,707,366,1144,FAKE_DATA,0.0,0.0
234,NG,961,981,919,FAKE_DATA,0.0,0.0
235,NM,152,706,1156,FAKE_DATA,0.0,0.0
236,NO,79,780,1092,FAKE_DATA,0.0,0.0
237,NC,917,992,1228,FAKE_DATA,0.0,0.0
238,NJ,445,819,1016,FAKE_DATA,0.0,0.0
239,NO,861,696,1076,FAKE_DATA,0.0,0.0
240,NJ,939,119,971,FAKE_DATA,0.0,0.0
241,NH,270,855,1329,FAKE_DATA,0.0,0.0
242,NN,815,235,1245,FAKE_DATA,0.0,0.0
243,NC,134,17,1207,FAKE_DATA,0.0,0.0
244,NN,839,217,968,FAKE_DATA,0.0,0.0
245,NH,510,590,1075,FAKE_DATA,0.0,0.0
246,NO,440,746,1184,FAKE_DATA,0.0,0.0
247,NM,705,844,1103,FAKE_DATA,0.0,0.0
248,NM,39,312,1046,FAKE_DATA,0.0,0.0
249,NJ,611,961,1059,FAKE_DATA,0.0,0.0
250,NG,143,505,1244,FAKE_DATA,0.0,0.0
251,NM,671,104,1214,FAKE_DATA,0.0,0.0
252,NJ,519,785,1026,FAKE_DATA,0.0,0.0
253,NG,578,326,1160,FAKE_DATA,0.0,0.0
254,NH,491,977,1259,FAKE_DATA,0.0,0.0
255,NM,495,586,1052,FAKE_DATA,0.0,0.0
256,NN,650,697,1029,FAKE_DATA,0.0,0.0
257,NH,16,410,1049,FAKE_DATA,0.0,0.0
258,NJ,292,522,994,FAKE_DATA,0.0,0.0
259,NM,951,338,1171,FAKE_DATA,0.0,0.0
260,NJ,24,313,1301,FAKE_DATA,0.0,0.0
261,NN,806,867,966,FAKE_DATA,0.0,0.0
262,NC,496,701,1241,FAKE_DATA,0.0,0.0
263,NN,190,30,1108,FAKE_DATA,0.0,0.0
264,NN,578,118,960,FAKE_DATA,0.0,0.0
265,NC,18,918,1019,FAKE_DATA,0.0,0.0
266,NN,269,544,929,FAKE_DATA,0.0,0.0
267,NJ,20,323,1344,FAKE_DATA,0.0,0.0
268,NH,762,126,1200,FAKE_DATA,0.0,0.0
269,NJ,308,403,979,FAKE_DATA,0.0,0.0
270,NH,802,125,1111,FAKE_DATA,0.0,0.0
271,NN,477,593,1098,FAKE_DATA,0.0,0.0
272,NC,829,214,1035,FAKE_DATA,0.0,0.0
273,NN,485,935,1306,FAKE_DATA,0.0,0.0
274,NO,616,457,1138,FAKE_DATA,0.0,0.0
275,NH,649,45,1211,FAKE_DATA,0.0,0.0
276,NO,275,700,1199,FAKE_DATA,0.0,0.0
277,NC,879,717,1119,FAKE_DATA,0.0,0.0
278,NG,987,593,917,FAKE_DATA,0.0,0.0
279,NJ,737,726,1087,FAKE_DATA,0.0,0.0
280,NC,561,290,1271,FAKE_DATA,0.0,0.0
281,NG,535,86,955,FAKE_DATA,0.0,0.0
282,NN,211,325,1312,FAKE_DATA,0.0,0.0
283,NC,402,677,1311,FAKE_DATA,0.0,0.0
284,NO,601,202,1022,FAKE_DATA,0.0,0.0
285,NM,56,228,1290,FAKE_DATA,0.0,0.0
286,NH,12,388,922,FAKE_DATA,0.0,0.0
287,NJ,829,44,937,FAKE_DATA,0.0,0.0
288,NN,4,991,1274,FAKE_DATA,0.0,0.0
289,NG,593,275,1327,FAKE_DATA,0.0,0.0
290,NM,228,840,1281,FAKE_DATA,0.0,0.0
291,NH,268,341,976,FAKE_DATA,0.0,0.0
292,NO,720,981,969,FAKE_DATA,0.0,0.0
293,NC,633,625,951,FAKE_DATA,0.0,0.0
294,NN,585,897,1139,FAKE_DATA,0.0,0.0
295,NG,278,869,1093,FAKE_DATA,0.0,0.0
296,NG,654,498,1271,FAKE_DATA,0.0,0.0
297,NH,299,205,1083,FAKE_DATA,0.0,0.0
298,NM,683,503,939,FAKE_DATA,0.0,0.0
299,NN,675,69,1343,FAKE_DATA,0.0,0.0
300,NO,552,993,1131,FAKE_DATA,0.0,0.0
301,NC,994,148,1270,FAKE_DATA,0.0,0.0
302,NJ,708,995,1122,FAKE_DATA,0.0,0.0
303,NO,845,382,969,FAKE_DATA,0.0,0.0
304,NC,901,624,1302,FAKE_DATA,0.0,0.0
305,NN,945,861,1059,FAKE_DATA,0.0,0.0
306,NH,680,921,1108,FAKE_DATA,0.0,0.0
307,NM,942,712,1103,FAKE_DATA,0.0,0.0
308,NM,792,942,1091,FAKE_DATA,0.0,0.0
309,NM,539,677,1215,FAKE_DATA,0.0,0.0
310,NO,146,818,1204,FAKE_DATA,0.0,0.0
311,NC,106,915,1329,FAKE_DATA,0.0,0.0
312,NM,229,911,1233,FAKE_DATA,0.0,0.0
313,NG,597,672,1281,FAKE_DATA,0.0,0.0
314,NC,398,81,990,FAKE_DATA,0.0,0.0
315,NG,827,80,973,FAKE_DATA,0.0,0.0
316,NN,495,802,1264,FAKE_DATA,0.0,0.0
317,NJ,300,493,1013,FAKE_DATA,0.0,0.0
318,NG,234,714,1091,FAKE_DATA,0.0,0.0
319,NC,469,217,1342,FAKE_DATA,0.0,0.0
320,NH,837,739,1086,FAKE_DATA,0.0,0.0
321,NN,927,238,1188,FAKE_DATA,0.0,0.0
322,NG,899,903,1184,FAKE_DATA,0.0,0.0
323,NN,525,751,1142,FAKE_DATA,0.0,0.0
324,NO,858,269,1261,FAKE_DATA,0.0,0.0
325,NO,247,325,937,FAKE_DATA,0.0,0.0
326,NJ,51,7,1042,FAKE_DATA,0.0,0.0
327,NM,172,308,1009,FAKE_DATA,0.0,0.0
328,NH,941,999,1162,FAKE_DATA,0.0,0.0
329,NM,563,600,1240,FAKE_DATA,0.0,0.0
330,NJ,869,636,1338,FAKE_DATA,0.0,0.0
331,NH,744,324,1056,FAKE_DATA,0.0,0.0
332,NH,864,504,965,FAKE_DATA,0.0,0.0
333,NJ,642,267,1010,FAKE_DATA,0.0,0.0
334,NG,440,418,1270,FAKE_DATA,0.0,0.0
335,NJ,424,932,1038,FAKE_DATA,0.0,0.0
336,NN,269,665,1040,FAKE_DATA,0.0,0.0
337,NO,760,340,948,FAKE_DATA,0.0,0.0
338,NM,345,397,990,FAKE_DATA,0.0,0.0
339,NO,554,804,957,FAKE_DATA,0.0,0.0
340,NH,170,928,1218,FAKE_DATA,0.0,0.0
341,NJ,955,141,1222,FAKE_DATA,0.0,0.0
342,NN,243,80,1042,FAKE_DATA,0.0,0.0
343,NH,335,790,1121,FAKE_DATA,0.0,0.0
344,NM,355,353,1310,FAKE_DATA,0.0,0.0
345,NN,980,678,1211,FAKE_DATA,0.0,0.0
346,NJ,739,362,1313,FAKE_DATA,0.0,0.0
347,NM,520,331,975,FAKE_DATA,0.0,0.0
348,NJ,450,614,969,FAKE_DATA,0.0,0.0
349,NH,758,433,1294,FAKE_DATA,0.0,0.0
350,NH,291,719,1035,FAKE_DATA,0.0,0.0
351,NH,73,606,1291,FAKE_DATA,0.0,0.0
352,NH,846,567,929,FAKE_DATA,0.0,0.0
353,NJ,766,660,1223,FAKE_DATA,0.0,0.0
354,NC,892,367,1051,FAKE_DATA,0.0,0.0
355,NJ,698,944,1058,FAKE_DATA,0.0,0.0
356,NJ,37,669,1158,FAKE_DATA,0.0,0.0
357,NM,87,711,1012,FAKE_DATA,0.0,0.0
358,NJ,514,841,1289,FAKE_DATA,0.0,0.0
359,NG,965,466,1346,FAKE_DATA,0.0,0.0
360,NJ,544,530,1019,FAKE_DATA,0.0,0.0
361,NO,758,513,1036,FAKE_DATA,0.0,0.0
362,NG,484,409,1107,FAKE_DATA,0.0,0.0
363,NG,262,233,1269,FAKE_DATA,0.0,0.0
364,NG,762,41,1304,FAKE_DATA,0.0,0.0
365,NN,265,381,1097,FAKE_DATA,0.0,0.0
366,NH,512,292,1256,FAKE_DATA,0.0,0.0
367,NN,580,223,1312,FAKE_DATA,0.0,0.0
368,NG,108,143,1120,FAKE_DATA,0.0,0.0
369,NN,703,811,1034,FAKE_DATA,0.0,0.0
370,NN,664,953,968,FAKE_DATA,0.0,0.0
371,NG,349,418,1085,FAKE_DATA,0.0,0.0
372,NG,777,523,1174,FAKE_DATA,0.0,0.0
373,NN,823,727,1191,FAKE_DATA,0.0,0.0
374,NH,426,640,1046,FAKE_DATA,0.0,0.0
375,NG,883,234,1281,FAKE_DATA,0.0,0.0
376,NC,279,129,1042,FAKE_DATA,0.0,0.0
377,NO,642,631,1332,FAKE_DATA,0.0,0.0
378,NJ,39,10,1251,FAKE_DATA,0.0,0.0
379,NH,205,416,1327,FAKE_DATA,0.0,0.0
380,NO,629,151,1104,FAKE_DATA,0.0,0.0
381,NO,256,105,1170,FAKE_DATA,0.0,0.0
382,NN,650,724,1220,FAKE_DATA,0.0,0.0
383,NJ,383,481,1265,FAKE_DATA,0.0,0.0
384,NG,734,690,1089,FAKE_DATA,0.0,0.0
385,NC,942,984,935,FAKE_DATA,0.0,0.0
386,NN,832,610,1056,FAKE_DATA,0.0,0.0
387,NO,94,863,960,FAKE_DATA,0.0,0.0
388,NO,805,839,964,FAKE_DATA,0.0,0.0
389,NN,475,620,1036,FAKE_DATA,0.0,0.0
390,NM,871,764,1154,FAKE_DATA,0.0,0.0
391,NM,560,281,962,FAKE_DATA,0.0,0.0
392,NO,567,581,1010,FAKE_DATA,0.0,0.0
393,NJ,615,333,1101,FAKE_DATA,0.0,0.0
394,NG,580,326,1311,FAKE_DATA,0.0,0.0
395,NN,824,730,1331,FAKE_DATA,0.0,0.0
396,NG,60,953,1161,FAKE_DATA,0.0,0.0
397,NM,194,832,1323,FAKE_DATA,0.0,0.0
398,NO,351,924,943,FAKE_DATA,0.0,0.0
399,NN,115,846,1065,FAKE_DATA,0.0,0.0
400,NJ,28,231,1262,FAKE_DATA,0.0,0.0
401,NG,121,371,1197,FAKE_DATA,0.0,0.0
402,NO,719,81,1160,FAKE_DATA,0.0,0.0
403,NC,708,881,986,FAKE_DATA,0.0,0.0
404,NO,533,449,1096,FAKE_DATA,0.0,0.0
405,NC,800,118,1031,FAKE_DATA,0.0,0.0
406,NG,954,426,1021,FAKE_DATA,0.0,0.0
407,NC,39,747,1038,FAKE_DATA,0.0,0.0
408,NG,372,947,1076,FAKE_DATA,0.0,0.0
409,NH,95,320,1165,FAKE_DATA,0.0,0.0
410,NO,833,522,1038,FAKE_DATA,0.0,0.0
411,NG,377,571,994,FAKE_DATA,0.0,0.0
412,NN,442,730,1220,FAKE_DATA,0.0,0.0
413,NO,827,124,1014,FAKE_DATA,0.0,0.0
414,NH,985,546,989,FAKE_DATA,0.0,0.0
415,NG,244,549,1283,FAKE_DATA,0.0,0.0
416,NM,439,879,1131,FAKE_DATA,0.0,0.0
417,NN,312,472,1131,FAKE_DATA,0.0,0.0
418,NG,780,232,1170,FAKE_DATA,0.0,0.0
419,NJ,54,903,1173,FAKE_DATA,0.0,0.0
420,NH,930,36,1093,FAKE_DATA,0.0,0.0
421,NH,659,575,1226,FAKE_DATA,0.0,0.0
422,NJ,877,849,1348,FAKE_DATA,0.0,0.0
423,NM,664,606,931,FAKE_DATA,0.0,0.0
424,NJ,883,974,959,FAKE_DATA,0.0,0.0
425,NN,623,963,1031,FAKE_DATA,0.0,0.0
426,NJ,133,310,967,FAKE_DATA,0.0,0.0
427,NO,818,903,1319,FAKE_DATA,0.0,0.0
428,NN,922,36,1254,FAKE_DATA,0.0,0.0
429,NH,145,154,1239,FAKE_DATA,0.0,0.0
430,NN,883,270,924,FAKE_DATA,0.0,0.0
431,NC,48,334,951,FAKE_DATA,0.0,0.0
432,NN,733,682,1031,FAKE_DATA,0.0,0.0
433,NO,548,174,933,FAKE_DATA,0.0,0.0
434,NM,142,103,1132,FAKE_DATA,0.0,0.0
435,NG,542,108,1128,FAKE_DATA,0.0,0.0
436,NH,564,314,1027,FAKE_DATA,0.0,0.0
437,NC,8,656,935,FAKE_DATA,0.0,0.0
438,NH,978,556,1207,FAKE_DATA,0.0,0.0
439,NG,158,790,1350,FAKE_DATA,0.0,0.0
440,NO,432,883,934,FAKE_DATA,0.0,0.0
441,NG,633,213,1288,FAKE_DATA,0.0,0.0
442,NC,672,885,1302,FAKE_DATA,0.0,0.0
443,NO,780,293,960,FAKE_DATA,0.0,0.0
444,NN,161,14,1004,FAKE_DATA,0.0,0.0
445,NM,682,58,1071,FAKE_DATA,0.0,0.0
446,NN,272,956,1187,FAKE_DATA,0.0,0.0
447,NM,680,4,1284,FAKE_DATA,0.0,0.0
448,NH,793,137,1055,FAKE_DATA,0.0,0.0
449,NC,640,20,927,FAKE_DATA,0.0,0.0
450,NN,675,459,1188,FAKE_DATA,0.0,0.0
451,NH,916,988,1045,FAKE_DATA,0.0,0.0
452,NH,966,512,1261,FAKE_DATA,0.0,0.0
453,NH,765,998,1264,FAKE_DATA,0.0,0.0
454,NH,412,179,1144,FAKE_DATA,0.0,0.0
455,NC,684,375,987,FAKE_DATA,0.0,0.0
456,NJ,799,14,1218,FAKE_DATA,0.0,0.0
457,NO,647,404,1244,FAKE_DATA,0.0,0.0
458,NH,445,319,934,FAKE_DATA,0.0,0.0
459,NC,15,74,1295,FAKE_DATA,0.0,0.0
460,NO,406,119,1095,FAKE_DATA,0.0,0.0
461,NO,771,767,1055,FAKE_DATA,0.0,0.0
462,NO,191,939,1189,FAKE_DATA,0.0,0.0
463,NC,888,266,1127,FAKE_DATA,0.0,0.0
464,NO,748,37,931,FAKE_DATA,0.0,0.0
465,NM,15,346,1344,FAKE_DATA,0.0,0.0
466,NG,20,38,1341,FAKE_DATA,0.0,0.0
467,NC,385,50,999,FAKE_DATA,0.0,0.0
468,NM,782,427,938,FAKE_DATA,0.0,0.0
469,NH,967,396,1209,FAKE_DATA,0.0,0.0
470,NH,893,187,1051,FAKE_DATA,0.0,0.0
471,NJ,486,875,1183,FAKE_DATA,0.0,0.0
472,NM,407,911,1316,FAKE_DATA,0.0,0.0
473,NJ,657,600,1304,FAKE_DATA,0.0,0.0
474,NJ,224,698,1206,FAKE_DATA,0.0,0.0
475,NJ,961,202,1244,FAKE_DATA,0.0,0.0
476,NH,241,264,1058,FAKE_DATA,0.0,0.0
477,NO,817,555,1031,FAKE_DATA,0.0,0.0
478,NM,767,399,1266,FAKE_DATA,0.0,0.0
479,NC,174,956,971,FAKE_DATA,0.0,0.0
480,NG,446,854,1124,FAKE_DATA,0.0,0.0
481,NN,947,100,1190,FAKE_DATA,0.0,0.0
482,NN,312,745,949,FAKE_DATA,0.0,0.0
483,NH,838,189,1178,FAKE_DATA,0.0,0.0
484,NH,540,969,1326,FAKE_DATA,0.0,0.0
